date,link
22965,1220025103
22966,1210065300
22967,1210065300
22968,1220342300
22969,1220342300
22970,1070021503
22971,1070021503
22972,1220001803
22973,1220001803
22974,1220026603
22975,1220026603
22976,1020013001
22977,1130002302
22978,1130002302
22979,1020013001
22980,1230022604
22981,1230022604
22982,1190000101
22983,1190000101
22984,1130044100
22985,1130044100
22986,1180004101
22987,1180004101
22988,1140282001
22989,1140282001
22990,1140020900
22991,1140020900
22992,1140018300
22993,1140018300
22994,1220002100
22995,1220002100
22996,1140048100
22997,1140048100
22998,1050010900
22999,1070026800
23000,1070026800
23001,1050010900
23002,1050013102
23003,1100016000
23004,1050013102
23005,1100016000
23006,1050013202
23007,1100004201
23008,1100004201
23009,1050013202
23010,1180090400
23011,1190004703
23012,1190004703
23013,1180090400
23014,1150047500
23015,1150047500
23016,1070009100
23017,1070009100
23018,1030001902
23019,1030001902
23020,1020001203
23021,1020001203
23022,1120001300
23023,1120001300
23024,1180133001
23025,1180133001
23026,1180133001
23027,1100000603
23028,1100000603
23029,1040002102
23030,1040002102
23031,1210179401
23032,1210179401
23033,1020046900
23034,1020046900
23035,1210007903
23036,1210007903
23037,1130003503
23038,1130003503
23039,1110036400
23040,1110036400
23041,1210005402
23042,1210005402
23043,1130062900
23044,1130062900
23045,1170000802
23046,1170000802
23047,1110013702
23048,1110013702
23049,1030012500
23050,1030012500
23051,1120001300
23052,1030013900
23053,1030013900
23054,1120001300
23055,1180100000
23056,1180100000
23057,1020038600
23058,1020038600
23059,1120010501
23060,1120010501
23061,1070057600
23062,1070016602
23063,1070016602
23064,1130014202
23065,1130014202
23066,1210005301
23067,1210005301
23068,1020020301
23069,1020020301
23070,1180133301
23071,1180133301
23072,1020000101
23073,1020000101
23074,1150082900
23075,1150082900
23076,1180108600
23077,1180108600
23078,1210018403
23079,1210018403
23080,1220004502
23081,1220004502
23082,1030000402
23083,1030000402
23084,1110013901
23085,1110013901
23086,1140066000
23087,1140066000
23088,1020021101
23089,1020021101
23090,1170007902
23091,1180127100
23092,1180127100
23093,1170007902
23094,1140068100
23095,1140068100
23096,1000015603
23097,1000015603
23098,1210001100
23099,1210001100
23100,1110010203
23101,1110010203
23102,1210065800
23103,1210065800
23104,1020010903
23105,1020010903
23106,1110010204
23107,1110010204
23108,1230034700
23109,1230034700
23110,1100177401
23111,1100177401
23112,1130000404
23113,1130000404
23114,1210025102
23115,1210025102
23116,1210004200
23117,1210004200
23118,1130001013
23119,1130001013
23120,1130090100
23121,1130090100
23122,1160002602
23123,1160002602
23124,1060002901
23125,1060002901
23126,1020002305
23127,1020002305
23128,1190034900
23129,1190034900
23130,1050016701
23131,1050016701
23132,1140060100
23133,1140060100
23134,1140060200
23135,1140060200
23136,1070055800
23137,1070055800
23138,1220005100
23139,1220005100
23140,1040004903
23141,1040004903
23142,1130002302
23143,1130002302
23144,1060066600
23145,1060066600
23146,1000007502
23147,1000007502
23148,1180133301
23149,1180133301
23150,1150010303
23151,1180132701
23152,1180132701
23153,1150010303
23154,1020001002
23155,1020001002
23156,1070002503
23157,1070002503
23158,1070007902
23159,1070007902
23160,1230033202
23161,1230033202
23162,1000017801
23163,1000017801
23164,1070000100
23165,1070000100
23166,1220031503
23167,1220031503
23168,1220003900
23169,1220003900
23170,1210005301
23171,1210005301
23172,1210005200
23173,1210005200
23174,1210005402
23175,1210005402
23176,1130063800
23177,1130063800
23178,1090004500
23179,1090004500
23180,1090047801
23181,1090047801
23182,1170012402
23183,1170012402
23184,1060038600
23185,1060038600
23186,1070076000
23187,1070076000
23188,1130000902
23189,1130000902
23190,1180036501
23191,1180036501
23192,1220345901
23193,1220345901
23194,1210044901
23195,1210044901
23196,1180132501
23197,1180132501
23198,1160029600
23199,1160029600
23200,1000040600
23201,1000040600
23202,1180036501
23203,1180036501
23204,1120024400
23205,1120024400
23206,1070019600
23207,1070019600
23208,1140007800
23209,1140007800
23210,1050059900
23211,1050059900
23212,1220036102
23213,1220036102
23214,1000002402
23215,1000002402
23216,1220345901
23217,1220345901
23218,1220345901
23219,1220345901
23220,1130001013
23221,1130001013
23222,1180111600
23223,1180111600
23224,1190006503
23225,1190006503
23226,1190000200
23227,1190000200
23228,1180101600
23229,1180101600
23230,1130000304
23231,1070042000
23232,1070042000
23233,1090004301
23234,1090004301
23235,1020025800
23236,1020025800
23237,1120013601
23238,1120013601
23239,1100019201
23240,1100019201
23241,1220026104
23242,1220026104
23243,1120001400
23244,1120001400
23245,1020002302
23246,1020002302
23247,1070044400
23248,1070044400
23249,1030001200
23250,1030001200
23251,1220019102
23252,1220019102
23253,1140282001
23254,1140282001
23255,1210179101
23256,1210179101
23257,1040000502
23258,1040000502
23259,1230043500
23260,1230043500
23261,1220002901
23262,1220002901
23263,1230033803
23264,1230033803
23265,1130022102
23266,1130022102
23267,1210004200
23268,1210004200
23269,1130093401
23270,1130093401
23271,1230086800
23272,1230086800
23273,1210062500
23274,1210062500
23275,1120011500
23276,1120011500
23277,1210028300
23278,1210028300
23279,1020000501
23280,1020000501
23281,1160073200
23282,1160073200
23283,1160017400
23284,1160017400
23285,1210004702
23286,1210004702
23287,1120001800
23288,1120001800
23289,1210025802
23290,1210025802
23291,1030002001
23292,1030002001
23293,1210054900
23294,1210054900
23295,1130005600
23296,1130005600
23297,1180004202
23298,1180004202
23299,1040001601
23300,1040001601
23301,1190000200
23302,1190000200
23303,1040000101
23304,1040000101
23305,1220341500
23306,1220341500
23307,1150407800
23308,1150407800
23309,1130052801
23310,1130052801
23311,1220097300
23312,1220097300
23313,1230004302
23314,1230004302
23315,1210011002
23316,1210011002
23317,1000048100
23318,1000048100
23319,1230037200
23320,1230037200
23321,1210008300
23322,1210008300
23323,1020000101
23324,1020000101
23325,1180001302
23326,1180001302
23327,1140017203
23328,1140017203
23329,1180012808
23330,1180012808
23331,1210124900
23332,1210124900
23333,1140044400
23334,1140044400
23335,1140054002
23336,1140054002
23337,1070006701
23338,1020000602
23339,1020000602
23340,1220055700
23341,1220055700
23342,1000005102
23343,1000005102
23344,1220004502
23345,1220004502
23346,1150060200
23347,1050012202
23348,1050012202
23349,1230002202
23350,1230002202
23351,1110006101
23352,1060003302
23353,1060003302
23354,1030001902
23355,1030001902
23356,1120010604
23357,1120010604
23358,1210025003
23359,1210025003
23360,1070007602
23361,1140036401
23362,1130001023
23363,1090004500
23364,1130052300
23365,1160002401
23366,1180118300
23367,1220341800
23368,1040000702
23369,1020012501
23370,1070023600
23371,1020012501
23372,1130028301
23373,1130028301
23374,1070041100
23375,1070041100
23376,1180108400
23377,1180108400
23378,1030011600
23379,1030011600
23380,1150001802
23381,1150001802
23382,1220088300
23383,1220088300
23384,1150408600
23385,1210004200
23386,1210061200
23387,1210061200
23388,1210004200
23389,1150408600
23390,1240003200
23391,1240003200
23392,1180038302
23393,1180038302
23394,1230434100
23395,1230434100
23396,1150003100
23397,1150003100
23398,1180022701
23399,1180022701
23400,1220345901
23401,1220345901
23402,2270058300
23403,2270058300
23404,1210007202
23405,1210007202
23406,1220096400
23407,1220096400
23408,1220005503
23409,1220005503
23410,1210027202
23411,1210027202
23412,1120016100
23413,1210025103
23414,1210025103
23415,1120016100
23416,1210005401
23417,1210005401
23418,1210004100
23419,1210004100
23420,1210005401
23421,1210004100
23422,1210004100
23423,1030042300
23424,1030042300
23425,1030013201
23426,1070012303
23427,1070012303
23428,1030013201
23429,1090004401
23430,1090004401
23431,1210005402
23432,1030015701
23433,1030015701
23434,1000015101
23435,1000015101
23436,1000011700
23437,1110033700
23438,1110033700
23439,1050015200
23440,1050015200
23441,1110033400
23442,1050018802
23443,1120019100
23444,1050018802
23445,1120019100
23446,1050013102
23447,1050013102
23448,1010007002
23449,1010007002
23450,1160025300
23451,1160025300
23452,1010035400
23453,1010035400
23454,1130001902
23455,1130001902
23456,1150010205
23457,1150010205
23458,1060002901
23459,1060002901
23460,1130094401
23461,1130094401
23462,1220107100
23463,1220107100
23464,1220021002
23465,1220021002
23466,1010010402
23467,1010010402
23468,1060008001
23469,1060008001
23470,1130055600
23471,1130055600
23472,1210020302
23473,1210020302
23474,1170018300
23475,1170018300
23476,1130000901
23477,1130000901
23478,1000002402
23479,1000002402
23480,1190041001
23481,1190041001
23482,1070007102
23483,1070007102
23484,1210004500
23485,1210004500
23486,1070000200
23487,1070000200
23488,1180110700
23489,1180110700
23490,1070010302
23491,1070010302
23492,1230034700
23493,1230034700
23494,1240055101
23495,1240055101
23496,1120004501
23497,1120004501
23498,1050000304
23499,1050000304
23500,1220023302
23501,1220023302
23502,1220024102
23503,1220024102
23504,1180019302
23505,1180019302
23506,1010005401
23507,1010005401
23508,1110034000
23509,1110034000
23510,1230044400
23511,1230044400
23512,1100015501
23513,1100015501
23514,1210027201
23515,1210027201
23516,1030000304
23517,1030000304
23518,1010011802
23519,1010011802
23520,1220005401
23521,1220005401
23522,1210005301
23523,1210005301
23524,1070000500
23525,1070000500
23526,1130000901
23527,1210005304
23528,1240042301
23529,1240042301
23530,1210005304
23531,1130000901
23532,1220005401
23533,1220005401
23534,1070028800
23535,1070028800
23536,1040001502
23537,1040001502
23538,1210016304
23539,1190006802
23540,1190006802
23541,1210021805
23542,1210021805
23543,1220032805
23544,1220032805
23545,1210181101
23546,1210181101
23547,1170000104
23548,1020001002
23549,1070044600
23550,1070044600
23551,1180075900
23552,1180075900
23553,1040000201
23554,1040000201
23555,1210033500
23556,1210033500
23557,1040020201
23558,1040020201
23559,1210179401
23560,1210179401
23561,1070046300
23562,1070046300
23563,1080006801
23564,1080006801
23565,1220041100
23566,1220041100
23567,1110006401
23568,1110006401
23569,1110008001
23570,1110008001
23571,1130061100
23572,1130061100
23573,1130060500
23574,1130060500
23575,1180043600
23576,1180043600
23577,1220032707
23578,1220032707
23579,1200002802
23580,1200002802
23581,1180035702
23582,1180035702
23583,1170000102
23584,1170000102
23585,1030001902
23586,1030001902
23587,1010001303
23588,1010001303
23589,1160010501
23590,1160010501
23591,1020000201
23592,1020000201
23593,1120064200
23594,1120064200
23595,1200050400
23596,1200050400
23597,1160002708
23598,1160002708
23599,1230025701
23600,1230025701
23601,1030000304
23602,1060008303
23603,1060008303
23604,1030000304
23605,1040017500
23606,1040017500
23607,1190039000
23608,1190039000
23609,1060022300
23610,1040030000
23611,1220027303
23612,1230041800
23613,1240008201
23614,1070008600
23615,1020000304
23616,1000008305
23617,1180040101
23618,1110003300
23619,1230001301
23620,1230042000
23621,1230033202
23622,1020000101
23623,1050014601
23624,1100015501
23625,1150010205
23626,1230003900
23627,1220030801
23628,1230091300
23629,1180003800
23630,1030021000
23631,1230066800
23632,1220005601
23633,1070014101
23634,1210011201
23635,1200002000
23636,1230025002
23637,1030000402
23638,1070000100
23639,1070000100
23640,1110023800
23641,1110023800
23642,1170030200
23643,1020000403
23644,1020000403
23645,1190000101
23646,1190000101
23647,1230093000
23648,1230093000
23649,1030035200
23650,1030035200
23651,1220005601
23652,1220005601
23653,1220343000
23654,1220343000
23655,1030037500
23656,1030037500
23657,1020001403
23658,1020001403
23659,1220342400
23660,1220342400
23661,1020024100
23662,1020024100
23663,1120064200
23664,1120064200
23665,1210002900
23666,1210002900
23667,1000023700
23668,1180093100
23669,1180093100
23670,1130005600
23671,1130005600
23672,1170029200
23673,1170029200
23674,1040003802
23675,1040003802
23676,1180108000
23677,1180108000
23678,1120030700
23679,1120030700
23680,1120028400
23681,1120028400
23682,1230091800
23683,1230091800
23684,1180107400
23685,1180107400
23686,1060006201
23687,1060006201
23688,1230001601
23689,1230001601
23690,1000002601
23691,1000002601
23692,1220005502
23693,1220005502
23694,1180118300
23695,1180118300
23696,1210066100
23697,1210066100
23698,1220320600
23699,1220320600
23700,1110010002
23701,1110010002
23702,1110082300
23703,1110082300
23704,1040012000
23705,1040012000
23706,1220110600
23707,1220110600
23708,1100015300
23709,1100015300
23710,1220095600
23711,1220095600
23712,1020051800
23713,1020051800
23714,1210023805
23715,1210023805
23716,1060027000
23717,1020043000
23718,1020043000
23719,1060027000
23720,1050012500
23721,1050038702
23722,1050038702
23723,1120004901
23724,1120004901
23725,1230004800
23726,1230004800
23727,1130048200
23728,1130048200
23729,1140020900
23730,1140009900
23731,1140009900
23732,1130002001
23733,1130002001
23734,1080019300
23735,1080019300
23736,1180023701
23737,1180023701
23738,1080024300
23739,1080024300
23740,1020041000
23741,1020041000
23742,1130031300
23743,1130031300
23744,1020034800
23745,1020034800
23746,1080003302
23747,1080003302
23748,1160004303
23749,1160004303
23750,1130036300
23751,1130036300
23752,1030001902
23753,1030001902
23754,1200010004
23755,1200010004
23756,1110013201
23757,1110013201
23758,1210062600
23759,1210062600
23760,1080005203
23761,1080005203
23762,1080009402
23763,1080009402
23764,1180107900
23765,1180107900
23766,1180097600
23767,1180097600
23768,1160062100
23769,1160062100
23770,1060019006
23771,1060019006
23772,1110008106
23773,1110008106
23774,1130006501
23775,1130006501
23776,1110009202
23777,1110009202
23778,1180040801
23779,1180040801
23780,1110011400
23781,1110011400
23782,1000048200
23783,1000048200
23784,1190000200
23785,1190000200
23786,1110000701
23787,1110000701
23788,1010014502
23789,1010014502
23790,1200002501
23791,1200002501
23792,1170007403
23793,1170007403
23794,1210179401
23795,1210179401
23796,1100006712
23797,1080013300
23798,1080013300
23799,1100006712
23800,1070018302
23801,1070018302
23802,1100022803
23803,1100022803
23804,1030002002
23805,1030002002
23806,1080010900
23807,1080010900
23808,1040000201
23809,1040000201
23810,1080028400
23811,1080028400
23812,1050049701
23813,1050049701
23814,1030013502
23815,1030013502
23816,1120010604
23817,1120010604
23818,1110003001
23819,1110003001
23820,1220037800
23821,1220037800
23822,1220038200
23823,1130093001
23824,1010004901
23825,1010004901
23826,1130093001
23827,1220038200
23828,1010032100
23829,1010032100
23830,1080002701
23831,1080002701
23832,1120031300
23833,1120031300
23834,1030000402
23835,1030000402
23836,1030001902
23837,1030001902
23838,1210005301
23839,1210005301
23840,1030000401
23841,1030000401
23842,1020013205
23843,1020013205
23844,1210179401
23845,1210179401
23846,1230019004
23847,1230019004
23848,1220005401
23849,1220005401
23850,1000023400
23851,1000023400
23852,1220024101
23853,1220024101
23854,1100000603
23855,1100000603
23856,1020000401
23857,1020000401
23858,1210172000
23859,1210172000
23860,1130015702
23861,1130015702
23862,1220102000
23863,1220102000
23864,1210181101
23865,1210181101
23866,1130003900
23867,1130003900
23868,1220006302
23869,1220006302
23870,1210059800
23871,1210059800
23872,1130004103
23873,1130004103
23874,1020020904
23875,1020020904
23876,1130005001
23877,1130005001
23878,1030032900
23879,1030032900
23880,1020047900
23881,1020047900
23882,1220013201
23883,1220013201
23884,1170000504
23885,1170000504
23886,1090006601
23887,1090006601
23888,1170012600
23889,1170012600
23890,1130062900
23891,1040013601
23892,1130062900
23893,1040013601
23894,1020003600
23895,1020003600
23896,1130000401
23897,1130000401
23898,1210061200
23899,1210061200
23900,1030024400
23901,1030024400
23902,1000015902
23903,1000015902
23904,1020001002
23905,1020001002
23906,1010011602
23907,1010011602
23908,1050011602
23909,1050011602
23910,1180134301
23911,1180134301
23912,1210005301
23913,1210005301
23914,1230013302
23915,1230013302
23916,1120013302
23917,1120013302
23918,1220006602
23919,1020050200
23920,1220006602
23921,1020050200
23922,1130003900
23923,1130003900
23924,1000048200
23925,1000048200
23926,1130006403
23927,1130006403
23928,1070018803
23929,1070018803
23930,1060024400
23931,1060024400
23932,1180114600
23933,1180114600
23934,1080007600
23935,1080007600
23936,1080007202
23937,1080007202
23938,1160040601
23939,1160040601
23940,1040000201
23941,1040000201
23942,1010014903
23943,1010014903
23944,1030001902
23945,1030001902
23946,1020000304
23947,1020000304
23948,1130001502
23949,1140003302
23950,1140003302
23951,1130001502
23952,1210005301
23953,1210005301
23954,1200005800
23955,1200005800
23956,1080013002
23957,1080013002
23958,1190000101
23959,1190000101
23960,1130039800
23961,1130039800
23962,1080003001
23963,1080003001
23964,1130002302
23965,1130002302
23966,1020013104
23967,1020013104
23968,1130093401
23969,1130093401
23970,1020000101
23971,1020000101
23972,1210026705
23973,1210026705
23974,1210026705
23975,1180103700
23976,1180103700
23977,1170008100
23978,1170008100
23979,1010014903
23980,1010014903
23981,1230003802
23982,1230003802
23983,1180104300
23984,1180104300
23985,1150004600
23986,1150004600
23987,1130002003
23988,1130002003
23989,1000015401
23990,1000015401
23991,1110014001
23992,1130002303
23993,1130002303
23994,1110014001
23995,1110001604
23996,1080001303
23997,1080001303
23998,1110001604
23999,1010008402
24000,1010008402
24001,1150004600
24002,1150004600
24003,1220342600
24004,1220342600
24005,1100019201
24006,1100019201
24007,1130000902
24008,1130000902
24009,1110011700
24010,1110011700
24011,1040012100
24012,1040012100
24013,1120024400
24014,1120024400
24015,1220007400
24016,1220007400
24017,1210005301
24018,1210005301
24019,1160052100
24020,1160052100
24021,1220026202
24022,1220026202
24023,1130005802
24024,1130005802
24025,1010017900
24026,1010017900
24027,1090006501
24028,1090006501
24029,1130042200
24030,1130042200
24031,1060066600
24032,1060066600
24033,1140017101
24034,1140017101
24035,1110038300
24036,1110038300
24037,1070012703
24038,1070012703
24039,1170003402
24040,1170003402
24041,1040000101
24042,1040000101
24043,1210015200
24044,1210015200
24045,1200006201
24046,1200006201
24047,1040000201
24048,1040000201
24049,1210022503
24050,1210022503
24051,1030000304
24052,1030000304
24053,1000002301
24054,1040000201
24055,1040000201
24056,1000002301
24057,1180004102
24058,1180004102
24059,1020038700
24060,1020038700
24061,1230041900
24062,1230041900
24063,1020024100
24064,1020024100
24065,1020000301
24066,1020000301
24067,1180117200
24068,1180117200
24069,1220342500
24070,1220342500
24071,1110001504
24072,1010013800
24073,1010013800
24074,1110001504
24075,1180005000
24076,1110012003
24077,1110012003
24078,1180005000
24079,1000007303
24080,1000007303
24081,1030001300
24082,1030001300
24083,1200001606
24084,1070054800
24085,1070054800
24086,1200001606
24087,1040000201
24088,1040000201
24089,1220028105
24090,1220028105
24091,1210013603
24092,1210013603
24093,1180035702
24094,1180035702
24095,1220033101
24096,1220033101
24097,1120002100
24098,1030046200
24099,1030046200
24100,1120002100
24101,1210028801
24102,1210028801
24103,1070009201
24104,1070009201
24105,1200025200
24106,1200025200
24107,1070009201
24108,1070009201
24109,1190006701
24110,1190006701
24111,1210005301
24112,1210005301
24113,1210030701
24114,1210030701
24115,1110006603
24116,1110006603
24117,1220343000
24118,1220343000
24119,1080028900
24120,1080028900
24121,1190004703
24122,1190004703
24123,1180103500
24124,1180103500
24125,1180035702
24126,1180035702
24127,1180035603
24128,1180035603
24129,1210008801
24130,1210008801
24131,1030029200
24132,1030029200
24133,1190049200
24134,1190049200
24135,1110012600
24136,1110012600
24137,1160013402
24138,1160013402
24139,1060024600
24140,1060024600
24141,1200001604
24142,1200001604
24143,1070027400
24144,1070027400
24145,1030011901
24146,1030011901
24147,1140282101
24148,1140282101
24149,1140282101
24150,1140282101
24151,1140280201
24152,1140280201
24153,1100000206
24154,1100000206
24155,1210004500
24156,1210004500
24157,1120023400
24158,1120023400
24159,1020020901
24160,1020020901
24161,1110039000
24162,1110039000
24163,1220003000
24164,1180113600
24165,1180113600
24166,1180067900
24167,1180067900
24168,1200009400
24169,1200009400
24170,1210016203
24171,1210016203
24172,1180132101
24173,1180132101
24174,1100032804
24175,1100032804
24176,1100085400
24177,1100085400
24178,1160008103
24179,1160276300
24180,1160276300
24181,1080004008
24182,1080004008
24183,1010014700
24184,1040042900
24185,1150004600
24186,1150004600
24187,1210014201
24188,1210014201
24189,1150002303
24190,1150002303
24191,1010024800
24192,1010024800
24193,1160054600
24194,1160054600
24195,1110038300
24196,1010031300
24197,1010031300
24198,1110038300
24199,1210181101
24200,1210181101
24201,1190000101
24202,1190000101
24203,1030000601
24204,1030000601
24205,1220343000
24206,1220343000
24207,1230434400
24208,1230434400
24209,1180112400
24210,1180112400
24211,1210041500
24212,1210041500
24213,1210004500
24214,1210004500
24215,1210004500
24216,1050000302
24217,1050000302
24218,1230002100
24219,1220341800
24220,1220341800
24221,1230002100
24222,1220005401
24223,1220005401
24224,1020005102
24225,1020005102
24226,1020001203
24227,1020001203
24228,1230027701
24229,1230027701
24230,1040028400
24231,1040028400
24232,1010011701
24233,1010011701
24234,1010010302
24235,1010010302
24236,1140066500
24237,1140066500
24238,1130005103
24239,1130005103
24240,1230074000
24241,1230074000
24242,1050001300
24243,1050001300
24244,1040044001
24245,1040044001
24246,1220030902
24247,1220030902
24248,1180003800
24249,1180003800
24250,1050004411
24251,1050004411
24252,1040041700
24253,1040041700
24254,1230001601
24255,1230001601
24256,1010005002
24257,1010005002
24258,1220036601
24259,1220036601
24260,1030000902
24261,1030000902
24262,1120000702
24263,1120000702
24264,1020013402
24265,1020013402
24266,1020013402
24267,1180117500
24268,1180117500
24269,1000007904
24270,1000007904
24271,1180003700
24272,1180040801
24273,1180003700
24274,1030012001
24275,1030012001
24276,1020002405
24277,1020002405
24278,1180053700
24279,1180053700
24280,1220005401
24281,1220005401
24282,1240045200
24283,1240045200
24284,1030001800
24285,1030001800
24286,1030013502
24287,1030013502
24288,1010018100
24289,1010018100
24290,1220004700
24291,1220004700
24292,1040000201
24293,1040000201
24294,1220013700
24295,1220013700
24296,1120004502
24297,1120004502
24298,1210167200
24299,1210167200
24300,1220343000
24301,1220343000
24302,1210004100
24303,1210004100
24304,1130022901
24305,1130022901
24306,1210002900
24307,1210002900
24308,1050000502
24309,1050000502
24310,1210062200
24311,1210062200
24312,1230003900
24313,1230003900
24314,1070003402
24315,1070003402
24316,1070046400
24317,1070046400
24318,1000048200
24319,1000048200
24320,1080008200
24321,1080008200
24322,1020000902
24323,1020000902
24324,1120001700
24325,1120001700
24326,1040001901
24327,1040001901
24328,1050059900
24329,1050059900
24330,1240050600
24331,1240050600
24332,1130022204
24333,1130022204
24334,1100008100
24335,1100008100
24336,1210008700
24337,1210008700
24338,1050016601
24339,1050016601
24340,1100004600
24341,1100004600
24342,1070013101
24343,1070013101
24344,1220036704
24345,1220036704
24346,1130001710
24347,1130001710
24348,1210004200
24349,1210004200
24350,1130000902
24351,1130000902
24352,1010032700
24353,1010032700
24354,1200003502
24355,1200003502
24356,1220037202
24357,1030049500
24358,1220037202
24359,1030049500
24360,1120002100
24361,1120002100
24362,1000011900
24363,1000011900
24364,1230025201
24365,1230025201
24366,1010052400
24367,1010052400
24368,1070001200
24369,1070001200
24370,1130002602
24371,1130002602
24372,1010051200
24373,1010051200
24374,1120001800
24375,1120001800
24376,1220027303
24377,1220027303
24378,1210005101
24379,1210005101
24380,1040022900
24381,1040022900
24382,1070044700
24383,1070044700
24384,1190043200
24385,1190043200
24386,1190000200
24387,1190000200
24388,1060004101
24389,1060004101
24390,1040001602
24391,1040001602
24392,1020056800
24393,1020056800
24394,1020000304
24395,1130036300
24396,1130036300
24397,1020000304
24398,1180028100
24399,1180028100
24400,1180114300
24401,1180114300
24402,1010044100
24403,1010044100
24404,1220097200
24405,1220097200
24406,1220343000
24407,1220343000
24408,1100018601
24409,1100018601
24410,1020057501
24411,1020057501
24412,1020001305
24413,1020001305
24414,1080012901
24415,1080012901
24416,1240055003
24417,1240055003
24418,1080011600
24419,1160000800
24420,1160000800
24421,1080011600
24422,1160009303
24423,1060031400
24424,1060031400
24425,1160009303
24426,1210008700
24427,1210008700
24428,1210010502
24429,1210010502
24430,1210065500
24431,1210065500
24432,1220005701
24433,1220005701
24434,1210005403
24435,1210005403
24436,1210062100
24437,1210062100
24438,1220107700
24439,1220107700
24440,1190000101
24441,1190000101
24442,1210021904
24443,1210021904
24444,1130065600
24445,1130065600
24446,1190004401
24447,1190004401
24448,1140282101
24449,1140282101
24450,1130015202
24451,1130015202
24452,1140032200
24453,1140032200
24454,1070005602
24455,1070005602
24456,1230093000
24457,1230093000
24458,1070060800
24459,1070060800
24460,1230451801
24461,1030026700
24462,1030026700
24463,1230451801
24464,1220033603
24465,1220033603
24466,1180103900
24467,1180103900
24468,1210178200
24469,1210178200
24470,1220053800
24471,1220053800
24472,1020048901
24473,1020048901
24474,1180133001
24475,1180133001
24476,1130006501
24477,1130006501
24478,1020001003
24479,1020001003
24480,1220005100
24481,1220005100
24482,1210004500
24483,1210004500
24484,1100172200
24485,1100172200
24486,1100015501
24487,1100015501
24488,1210046000
24489,1210046000
24490,1110040300
24491,1110040300
24492,1210005402
24493,1220005401
24494,1220005401
24495,1210005402
24496,1130040700
24497,1130040700
24498,1210062800
24499,1210062800
24500,1100003300
24501,1100003300
24502,1130003900
24503,1130003900
24504,1160003401
24505,1160003401
24506,1030007702
24507,1030007702
24508,1220032703
24509,1220032703
24510,1190008600
24511,1190008600
24512,1070007502
24513,1070007502
24514,1120000201
24515,1120000201
24516,1120000404
24517,1120000404
24518,1070000300
24519,1070000300
24520,1210010001
24521,1210010001
24522,1170003402
24523,1170003402
24524,1070000100
24525,1070000100
24526,1180002202
24527,1100177501
24528,1100177501
24529,1180002202
24530,1040008900
24531,1040008900
24532,1210005001
24533,1220013302
24534,1220013302
24535,1210005001
24536,1220029803
24537,1220029803
24538,1100011202
24539,1100011202
24540,1090012000
24541,1090012000
24542,1010025300
24543,1010025300
24544,1070076000
24545,1070076000
24546,1200052301
24547,1200052301
24548,1220342500
24549,1220342500
24550,1100177601
24551,1100177601
24552,1220002902
24553,1220002902
24554,1040017500
24555,1040017500
24556,1160001401
24557,1150000601
24558,1150000601
24559,1160001401
24560,1160001301
24561,1160001301
24562,1110042302
24563,1110042302
24564,1070007801
24565,1070007801
24566,1110041102
24567,1110041102
24568,1030011902
24569,1030011902
24570,1130004301
24571,1130004301
24572,1130039800
24573,1130039800
24574,1130057200
24575,1130057200
24576,1170004402
24577,1220006723
24578,1220006723
24579,1220005402
24580,1220005402
24581,1160038500
24582,1160038500
24583,1140016002
24584,1140016002
24585,1210021702
24586,1210021702
24587,1210004100
24588,1210004100
24589,1050009703
24590,1050009703
24591,1020042300
24592,1020042300
24593,1010007702
24594,1010007702
24595,1210005301
24596,1210005301
24597,1230005100
24598,1230005100
24599,1220001703
24600,1220001703
24601,1140282001
24602,1140282001
24603,1020020404
24604,1020020404
24605,1150006101
24606,1150006101
24607,1130001505
24608,1230017602
24609,1230017602
24610,1130001505
24611,1210005001
24612,1210005001
24613,1150004600
24614,1150004600
24615,1220003000
24616,1220003000
24617,1060019102
24618,1060019102
24619,1020013305
24620,1020013305
24621,1000020701
24622,1000020701
24623,1140065400
24624,1140065400
24625,1210005101
24626,1210005101
24627,1210179101
24628,1210179101
24629,1130001102
24630,1130001102
24631,1140008300
24632,1140008300
24633,1140015200
24634,1040021000
24635,1070047000
24636,1070047000
24637,1210015300
24638,1210015300
24639,1040021000
24640,1040021000
24641,1130089500
24642,1150000901
24643,1150000901
24644,1130089500
24645,1030005701
24646,1030005701
24647,1140029200
24648,1140029200
24649,1050009904
24650,1050009904
24651,1120031100
24652,1120031100
24653,1210065500
24654,1210065500
24655,1210007802
24656,1210007802
24657,1210017200
24658,1210017200
24659,1210021706
24660,1210021706
24661,1210016102
24662,1210016102
24663,1210023904
24664,1210023904
24665,1100177301
24666,1100177301
24667,1100013900
24668,1100013900
24669,1050004504
24670,1050004504
24671,1110008001
24672,1110008001
24673,1160054700
24674,1160054700
24675,1180001601
24676,1180001601
24677,1210012202
24678,1210012202
24679,1100000602
24680,1100000602
24681,1070000200
24682,1070000200
24683,1140282001
24684,1140282001
24685,1000009800
24686,1000009800
24687,1180132701
24688,1180132701
24689,1080005201
24690,1080005201
24691,1210005301
24692,1210005301
24693,1000002302
24694,1000002302
24695,1220032607
24696,1220032607
24697,1140067700
24698,1140067700
24699,1040038000
24700,1040038000
24701,1010010404
24702,1010010404
24703,1130003701
24704,1130003701
24705,1090003801
24706,1090003801
24707,1220033102
24708,1220033102
24709,1120004901
24710,1120004901
24711,1210005301
24712,1210005301
24713,1000003601
